scenario_id_num,sbject_id,stable_start_index,stable_end_index,subject_is_sdc,speed_mean,leaderSpeed_mean,spacing_mean,spacing_stdev,speed_var,leaderSpeed_var,spacing_var,Position_num,laneID,cal_acceleration_mean,speed_std,leader_speed_std
17,2076,1205,1297,0,0.1612851517714328,0.0894623966610076,7.998459271481876,0.1253698260428508,0.8745102317349727,0.87158203125,0.6790362069739064,5,1,-0.0515956302590217,0.20695502933657486,0.138578053701327
17,2080,1462,1499,0,0.1878830930580228,0.2118926179751878,8.21813121471461,0.1704691124943747,0.8212311093556566,0.7692932615043525,0.6118717205811706,5,1,-0.2830183565949441,0.2129904792545548,0.24052927812991393
26,476,2043,2116,0,0.2063811056464524,0.3053169441591123,7.745804751491663,0.3725721767863953,0.8739012316291193,0.872802734375,1.1255278494664722,5,1,-0.0770250425768444,0.1925270639182833,0.22574445477260782
26,484,1814,1846,0,4.646914316068062,4.443841408570925,21.612266052622434,0.1376445249058601,0.8831709402220378,0.428833515209452,0.6162363808560976,5,1,-0.0792022478538558,0.24091550237412013,0.10794726253451833
26,492,2453,2494,0,2.194015745781438,2.215216813716985,9.603158809688262,0.1517949983821789,0.8644238343229493,0.796499284455636,0.4455183577410455,5,1,-0.1087050376088221,0.2073922317215262,0.17684092268975127
34,457,2916,3026,0,0.0905832391875993,0.1275977428085571,8.975693712882192,0.0859116434352015,0.4528531892678893,0.8085244087940933,0.4897528140118243,5,1,-0.0207513712802253,0.09347477804429523,0.1217174045473089
34,506,2827,2861,0,0.1814199949317139,0.2312465272364321,7.270684894105625,0.1555184284407746,0.8058979361469414,0.7344125998713005,0.5094571055324391,5,1,-0.2503944665530989,0.2073347644351946,0.1803268839138755
78,1826,4845,4884,0,8.182456547109572,8.59645416862953,17.777130261009226,0.626473081222884,0.4980737285029493,0.8987185242223124,1.7611291542404572,5,1,-0.1134350968695034,0.1410997611644104,0.27647214746226384
85,293,5512,5549,0,7.474975707936243,7.486955469950195,16.633570826334875,0.1897417146353793,0.8913485319964778,0.6782340514645959,0.684902893594991,5,1,-0.2459085674471337,0.247804764972859,0.14992734001957184
94,228,5922,5952,0,0.6241134174253621,0.066294145919132,5.8828306909563,0.5395653766523947,0.8754529716294274,0.1117982377892991,1.6446505210720082,5,1,-0.2534140496442146,0.29429856156161854,0.03007208352855679
94,228,5953,5997,0,0.0918741543865247,0.0812126788250845,5.267199458189429,0.0162332336964529,0.33641276014113,0.1717775988035508,0.0630473994112366,5,1,-0.0310503341161721,0.07804114133087207,0.047102643967321424
